3859000	-336234.5635	-1423.8642  	-334810.6994	8.45269E9   	1.15681E-10 	1.89 hours/million states
3860000	-336246.8589	-1427.6658  	-334819.1930	8.89618E9   	1.08466E-10 	1.89 hours/million states
3861000	-336217.1438	-1405.3263  	-334811.8176	6.29773E9   	1.61348E-10 	1.89 hours/million states
3862000	-336190.5364	-1375.8827  	-334814.6537	3.55747E9   	2.72523E-10 	1.89 hours/million states
3863000	-336187.8256	-1367.8482  	-334819.9774	3.18424E9   	3.14372E-10 	1.89 hours/million states
3864000	-336163.1513	-1349.0677  	-334814.0836	2.26631E9   	4.47344E-10 	1.89 hours/million states
3865000	-336197.7319	-1387.4164  	-334810.3155	4.31664E9   	2.19409E-10 	1.89 hours/million states
3866000	-336187.2567	-1378.0251  	-334809.2316	3.80877E9   	2.64286E-10 	1.89 hours/million states
3867000	-336185.8587	-1373.8013  	-334812.0573	3.63097E9   	2.78909E-10 	1.89 hours/million states
3868000	-336203.9614	-1385.0683  	-334818.8931	4.44654E9   	2.31726E-10 	1.89 hours/million states
3869000	-336211.5482	-1398.4642  	-334813.0840	5.69418E9   	1.82391E-10 	1.89 hours/million states
3870000	-336214.5660	-1399.9924  	-334814.5737	5.56811E9   	1.78338E-10 	1.89 hours/million states
3871000	-336203.7496	-1395.1050  	-334808.6447	5.14217E9   	1.93297E-10 	1.89 hours/million states
3872000	-336230.8951	-1412.6413  	-334818.2538	7.06322E9   	1.38988E-10 	1.89 hours/million states
3873000	-336226.5490	-1416.8698  	-334809.6792	7.74169E9   	1.29247E-10 	1.89 hours/million states
3874000	-336238.3309	-1426.8117  	-334811.5193	9.06035E9   	1.08132E-10 	1.89 hours/million states
3875000	-336280.0484	-1462.4759  	-334817.5724	1.74828E10  	6.02171E-11 	1.89 hours/million states
3876000	-336272.9131	-1461.2219  	-334811.6911	1.65429E10  	5.92192E-11 	1.89 hours/million states
3877000	-336322.0355	-1501.2795  	-334820.7560	3.36068E10  	2.94482E-11 	1.89 hours/million states
3878000	-336322.9577	-1502.3742  	-334820.5836	3.46165E10  	2.79886E-11 	1.89 hours/million states
3879000	-336343.5639	-1529.6352  	-334813.9286	5.71655E10  	1.74406E-11 	1.89 hours/million states
3880000	-336364.3572	-1541.8880  	-334822.4692	7.36932E10  	1.38849E-11 	1.89 hours/million states
3881000	-336377.9300	-1553.8378  	-334824.0922	8.34551E10  	1.14574E-11 	1.89 hours/million states
3882000	-336331.0935	-1523.0056  	-334808.0879	5.03544E10  	1.95661E-11 	1.89 hours/million states
3883000	-336316.9697	-1505.9234  	-334811.0463	3.65096E10  	2.61868E-11 	1.89 hours/million states
3884000	-336324.6144	-1512.6526  	-334811.9618	4.16548E10  	2.34044E-11 	1.89 hours/million states
3885000	-336328.5863	-1519.1642  	-334809.4221	4.6778E10   	2.12134E-11 	1.89 hours/million states
3886000	-336331.4194	-1521.5688  	-334809.8506	4.78394E10  	2.01269E-11 	1.89 hours/million states
3887000	-336315.8835	-1506.8931  	-334808.9903	3.94826E10  	2.60396E-11 	1.89 hours/million states
3888000	-336316.9787	-1507.5376  	-334809.4411	3.90315E10  	2.59701E-11 	1.89 hours/million states
3889000	-336303.8054	-1491.6004  	-334812.2050	2.93598E10  	3.40365E-11 	1.89 hours/million states
3890000	-336353.1392	-1535.6276  	-334817.5116	5.83585E10  	1.68103E-11 	1.89 hours/million states
3891000	-336322.9013	-1511.3968  	-334811.5045	4.05238E10  	2.45063E-11 	1.89 hours/million states
3892000	-336340.8966	-1522.6124  	-334818.2842	4.87532E10  	1.95796E-11 	1.89 hours/million states
3893000	-336348.3707	-1533.5154  	-334814.8552	6.25587E10  	1.60913E-11 	1.89 hours/million states
3894000	-336341.0769	-1522.8605  	-334818.2164	4.94572E10  	1.92711E-11 	1.89 hours/million states
3895000	-336289.3999	-1473.5047  	-334815.8952	2.04157E10  	4.74337E-11 	1.89 hours/million states
3896000	-336317.6325	-1503.5587  	-334814.0738	3.56799E10  	2.8079E-11  	1.89 hours/million states
3897000	-336281.3787	-1466.9512  	-334814.4276	1.82036E10  	5.33827E-11 	1.89 hours/million states
3898000	-336283.8634	-1463.7790  	-334820.0843	1.72542E10  	5.81237E-11 	1.89 hours/million states
3899000	-336275.3527	-1462.6324  	-334812.7203	1.74491E10  	5.70525E-11 	1.89 hours/million states
3900000	-336267.2532	-1452.5616  	-334814.6917	1.44655E10  	6.84994E-11 	1.89 hours/million states
3901000	-336244.9994	-1428.2772  	-334816.7223	9.70062E9   	1.06626E-10 	1.89 hours/million states
3902000	-336261.0497	-1447.6051  	-334813.4446	1.31446E10  	7.5477E-11  	1.89 hours/million states
3903000	-336257.0447	-1444.8833  	-334812.1614	1.26473E10  	7.93981E-11 	1.89 hours/million states
3904000	-336246.8626	-1429.6330  	-334817.2296	8.9477E9    	1.05844E-10 	1.89 hours/million states
3905000	-336270.0391	-1452.7776  	-334817.2614	1.43864E10  	6.7983E-11  	1.89 hours/million states
3906000	-336272.1567	-1455.9749  	-334816.1818	1.5361E10   	6.60509E-11 	1.89 hours/million states
3907000	-336266.6970	-1454.6415  	-334812.0555	1.48946E10  	6.60975E-11 	1.89 hours/million states
3908000	-336251.1068	-1436.8728  	-334814.2340	1.10585E10  	9.15038E-11 	1.89 hours/million states
3909000	-336231.0341	-1411.1587  	-334819.8754	6.92975E9   	1.462E-10   	1.89 hours/million states
3910000	-336199.8377	-1388.8268  	-334811.0109	4.57564E9   	2.14457E-10 	1.89 hours/million states
3911000	-336215.7253	-1409.2666  	-334806.4587	6.38981E9   	1.53991E-10 	1.89 hours/million states
3912000	-336167.5994	-1361.0552  	-334806.5442	2.79661E9   	3.53125E-10 	1.89 hours/million states
3913000	-336201.3932	-1389.3654  	-334812.0278	4.75071E9   	2.13926E-10 	1.89 hours/million states
3914000	-336199.4516	-1385.0923  	-334814.3593	4.26596E9   	2.27304E-10 	1.89 hours/million states
3915000	-336204.0847	-1389.6463  	-334814.4385	4.64512E9   	2.14532E-10 	1.89 hours/million states
